date,state,death,deathConfirmed,deathIncrease,deathProbable,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCumulative,inIcuCurrently,negative,negativeIncrease,negativeTestsAntibody,negativeTestsPeopleAntibody,negativeTestsViral,onVentilatorCumulative,onVentilatorCurrently,positive,positiveCasesViral,positiveIncrease,positiveScore,positiveTestsAntibody,positiveTestsAntigen,positiveTestsPeopleAntibody,positiveTestsPeopleAntigen,positiveTestsViral,recovered,totalTestEncountersViral,totalTestEncountersViralIncrease,totalTestResults,totalTestResultsIncrease,totalTestsAntibody,totalTestsAntigen,totalTestsPeopleAntibody,totalTestsPeopleAntigen,totalTestsPeopleViral,totalTestsPeopleViralIncrease,totalTestsViral,totalTestsViralIncrease
11/27/2020,WY,215,0,0,0,720,720,224,0,0,0,138904,7116,0,0,357394,0,0,31773,27597,1012,0,0,0,0,0,27640,21700,0,0,393512,8472,0,0,0,0,166501,11366,393512,8472
11/26/2020,AK,119,119,3,0,688,688,145,25,0,0,0,0,0,0,933412,0,22,28892,0,553,0,0,0,0,0,35191,0,0,0,969573,15297,0,0,0,0,0,0,969573,15297
11/26/2020,AL,3572,3240,40,332,24401,24401,1434,25,2227,0,1361187,7226,0,0,0,1282,0,241957,201755,2639,0,0,0,0,0,0,161946,0,0,1562942,9355,0,0,70846,0,1562942,9355,0,0
11/26/2020,AR,2436,2237,11,199,8711,8711,1003,0,0,406,1513202,12945,0,0,1513202,960,169,152625,133942,2348,0,0,0,0,22406,0,132580,0,0,1647144,14638,0,0,0,132849,0,0,1647144,14638
11/26/2020,AS,0,0,0,0,0,0,0,0,0,0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,0,0,0,0,0,0,0,1988,0
11/26/2020,AZ,6568,6086,44,482,25163,25163,2289,211,0,523,1873862,18460,0,0,0,0,335,314326,304823,3476,0,0,0,0,0,0,0,0,0,3719276,47663,445594,0,361284,0,2178685,21546,3719276,47663
11/26/2020,CA,18979,0,104,0,0,0,7197,0,0,1617,0,0,0,0,0,0,0,1158689,1158689,14640,0,0,0,0,0,0,0,0,0,23096745,186394,0,0,0,0,0,0,23096745,186394
11/26/2020,CO,2957,2485,51,472,13248,13248,1777,204,0,0,1482962,21870,184336,0,0,0,0,216683,206695,6053,0,16010,0,0,0,0,0,3046149,65750,3046149,65750,202075,0,0,0,1689657,27654,0,0
11/26/2020,CT,4926,3957,0,969,0,0,968,0,0,0,0,0,0,0,3387156,0,0,109152,101541,0,0,0,3760,0,0,140912,0,0,0,3533016,40249,0,49729,0,0,0,0,3533016,40249
11/26/2020,DC,677,0,0,0,0,0,146,0,0,30,0,0,0,0,0,0,14,20736,0,220,0,0,0,0,0,0,15401,663201,12966,663201,12966,0,0,0,0,297433,3136,0,0
11/26/2020,DE,761,670,1,91,0,0,195,0,0,30,378833,3174,0,0,0,0,0,33579,32224,584,0,0,0,0,0,34268,16712,705587,5944,705587,5944,0,0,0,0,412412,3758,0,0
11/26/2020,FL,18482,0,0,0,54813,54813,3723,0,0,0,6081679,0,557126,541211,9364258,0,0,946956,871901,0,0,67208,0,65507,0,1225332,0,11949292,0,11949292,0,624738,0,607025,0,7028635,0,10640294,0
11/26/2020,GA,9336,8716,39,620,34587,34587,2247,174,6463,0,0,0,0,0,0,0,0,461517,413909,3608,0,35236,0,0,0,387383,0,0,0,4226691,30762,359818,0,0,0,0,0,4226691,30762
11/26/2020,GU,111,0,2,0,0,0,46,0,0,9,76004,0,0,0,0,0,2,6748,6580,43,0,9,121,0,0,0,4957,0,0,82752,43,224,1226,0,0,0,0,82584,0
11/26/2020,HI,237,237,2,0,1269,1269,60,1,0,17,0,0,0,0,0,0,12,17881,17618,117,0,0,0,0,0,17581,0,649900,9041,649900,9041,0,0,0,0,0,0,0,0
11/26/2020,IA,2312,0,41,0,0,0,1269,0,0,271,860632,4387,0,70138,0,0,142,197086,197086,2691,0,0,0,4757,25713,0,124520,0,0,1057718,7078,0,0,74935,135888,1059805,7111,0,0
11/26/2020,ID,895,827,21,68,3817,3817,453,55,715,108,382383,3071,0,0,0,0,0,96503,82063,1773,0,0,0,0,0,0,39199,0,0,464446,4425,0,31219,0,0,464446,4425,698256,6953
11/26/2020,IL,12596,11963,156,633,0,0,6032,0,0,1224,0,0,0,0,0,0,724,697489,0,12022,0,0,0,0,0,0,0,0,0,10212093,107556,0,0,0,0,0,0,10212093,107556
11/26/2020,IN,5561,5295,63,266,24574,24574,3384,357,4493,955,1826833,12959,0,0,0,0,338,318894,0,6373,0,0,0,0,0,291641,0,0,0,4100250,62056,0,0,0,0,2145727,19332,4100250,62056
11/26/2020,KS,1503,0,0,0,4921,4921,1126,0,1316,272,651388,0,0,0,0,385,102,147797,0,0,0,0,0,0,0,0,0,0,0,799185,0,0,0,0,0,799185,0,0,0
11/26/2020,KY,1835,1784,0,51,9756,9756,1734,0,2410,409,0,0,0,0,0,0,216,166139,137387,0,0,0,0,0,0,0,27349,0,0,2480097,0,94485,107911,0,0,0,0,2480097,0
11/26/2020,LA,6350,6097,0,253,0,0,1077,0,0,0,3085067,0,0,0,0,0,116,225638,214237,0,0,0,0,0,0,0,192488,0,0,3310705,0,0,98370,0,0,0,0,3299304,0
11/26/2020,MA,10604,10372,0,232,13817,13817,942,0,0,208,3060815,0,0,0,0,0,108,214594,207284,0,0,0,0,12007,0,261393,145682,0,0,8130694,0,0,0,130696,254007,3268099,0,8130694,0
11/26/2020,MD,4547,4392,29,155,20280,20280,1453,212,0,339,2096687,14188,0,143097,0,0,0,190480,190480,2319,0,0,0,15413,0,227713,8561,0,0,4288122,41771,0,0,158510,0,2287167,16507,4288122,41771
11/26/2020,ME,190,189,0,1,687,687,105,9,0,46,0,0,12276,0,0,0,11,11265,10105,238,0,391,394,0,0,12486,8791,0,0,837194,13405,12679,12790,0,0,0,0,837194,13405
11/26/2020,MI,9170,8761,0,409,0,0,4063,0,0,843,0,0,0,0,6040130,0,464,352433,324779,0,0,0,0,0,0,422707,152267,0,0,6462837,0,359142,0,0,0,0,0,6462837,0
11/26/2020,MN,3375,3313,0,62,15766,15766,1812,0,3611,387,2113887,0,0,0,0,0,0,289303,283831,0,0,0,0,0,0,0,240720,3873062,0,3873062,0,0,83887,0,0,2397718,0,0,0
11/26/2020,MO,3808,0,32,0,0,0,2749,0,0,653,1495454,7941,86099,0,2684972,0,325,287263,287263,4471,0,7800,16887,0,0,318769,0,0,0,3009614,26203,94104,111038,89199,66846,1782717,12412,3009614,26203
11/26/2020,MP,2,2,0,0,4,4,0,0,0,0,16747,0,0,0,0,0,0,104,104,0,0,0,0,0,0,0,29,0,0,16851,0,0,0,0,0,16851,0,22633,0
11/26/2020,MS,3763,3287,18,476,7294,7294,1039,0,0,245,947272,0,0,0,0,0,113,147382,119483,1746,0,0,0,0,0,0,121637,0,0,1094654,1746,50014,172860,0,0,0,0,1064942,0
11/26/2020,MT,658,0,6,0,2534,2534,455,60,0,91,0,0,0,0,0,0,48,59682,0,1117,0,0,0,0,0,0,43077,0,0,631927,4076,0,0,0,0,0,0,631927,4076
11/26/2020,NC,5138,4993,0,145,0,0,1811,0,0,431,0,0,0,0,0,0,0,346506,327379,0,0,0,0,0,0,0,0,0,0,5027986,45366,0,103064,0,0,0,0,5027986,45366
11/26/2020,ND,903,0,10,0,2608,2608,321,21,407,33,268312,953,10671,0,0,0,0,77813,76377,1007,0,852,0,0,0,0,67200,1058014,8286,1058014,8286,11523,4870,0,0,344754,1919,1111437,9017
11/26/2020,NE,978,0,28,0,4182,4182,930,56,0,0,602934,3848,0,0,1174805,0,0,120076,0,2394,0,0,0,0,0,137480,59677,0,0,1313816,21133,0,0,0,0,723363,6244,1313816,21133
11/26/2020,NH,514,0,0,0,833,833,125,0,276,0,395312,0,0,0,0,0,0,18776,15735,0,0,0,0,0,0,0,13969,0,0,785563,0,34017,0,33024,0,411047,0,785563,0
11/26/2020,NJ,16925,15096,39,1829,40830,40830,2831,124,0,550,5509434,0,0,0,0,0,284,349557,322378,5160,0,0,0,0,0,0,0,0,0,5858991,5160,0,0,0,0,0,0,5827339,0
11/26/2020,NM,1469,0,18,0,6494,6494,880,113,0,0,0,0,0,0,0,0,0,89796,0,1694,0,0,0,0,0,0,30777,0,0,1504856,17016,0,0,0,0,0,0,1504856,17016
11/26/2020,NV,2093,0,22,0,0,0,1440,0,0,306,814412,5935,0,0,0,0,162,144781,144781,2542,0,0,0,0,0,0,0,1592915,18658,1592915,18658,0,0,0,0,959193,8477,0,0
11/26/2020,NY,26549,0,67,0,0,0,3056,0,0,628,0,0,0,0,0,0,286,620199,0,6933,0,0,0,0,0,0,0,18743407,217721,18743407,217721,0,0,0,0,0,0,0,0
11/26/2020,OH,6274,5869,0,405,25486,25486,4541,0,4527,1077,0,0,0,0,0,0,615,382743,361623,0,0,0,15723,0,0,397819,242146,0,0,5915250,64822,0,362720,0,0,0,0,5915250,64822
11/26/2020,OK,1680,0,0,0,11708,11708,1653,0,0,432,1873468,24905,0,0,1873468,0,0,184342,0,0,0,5828,0,0,0,195044,149345,0,0,2057810,24905,95129,0,0,0,0,0,2071937,28445
11/26/2020,OR,867,0,20,0,4262,4262,532,86,0,118,960469,3220,0,0,1791382,0,48,68503,0,1170,0,0,0,0,0,100403,0,0,0,1891785,22577,0,0,0,0,1025721,4348,1891785,22577
11/26/2020,PA,10213,0,118,0,0,0,4087,0,0,877,2765229,22008,0,0,0,0,467,336254,312399,8425,0,0,0,0,0,0,203253,5487301,64277,5487301,64277,0,0,0,0,3077628,29346,0,0
11/26/2020,PR,1069,847,17,222,0,0,597,0,0,98,305972,0,0,0,395291,0,88,49226,47854,501,0,39409,0,0,0,20103,40886,0,0,355198,501,0,0,0,0,0,0,415664,0
11/26/2020,RI,1342,0,7,0,4408,4408,319,82,0,37,465364,2575,0,0,1445675,0,23,53491,0,1174,0,0,0,0,0,66488,0,1512163,19968,1512163,19968,0,0,0,0,518855,3749,0,0
11/26/2020,SC,4317,4015,0,302,11737,11737,940,0,0,227,2097258,0,77529,0,2034433,0,108,210905,197652,0,0,11318,24415,0,0,260477,111013,0,0,2308163,0,88847,207854,0,0,0,0,2294910,0
11/26/2020,SD,849,0,0,0,4243,4243,570,0,0,101,242212,0,0,0,0,0,49,76142,71170,0,0,0,0,0,0,78327,59981,0,0,502650,4946,0,0,0,0,318354,0,502650,4946
11/26/2020,TN,4519,4144,53,375,11950,11950,2427,136,0,592,0,0,0,0,3980377,0,281,352376,324599,4404,0,0,28215,0,0,383563,312885,0,0,4363940,36134,0,275427,0,0,0,0,4363940,36134
11/26/2020,TX,21156,0,206,0,0,0,8706,0,0,2444,0,0,0,0,0,0,0,1251345,1143616,14697,0,59031,56160,0,0,1278643,943457,0,0,10828247,114701,560010,687314,0,0,0,0,10828247,114701
11/26/2020,UT,834,0,0,0,7785,7785,591,0,1440,207,1113971,0,0,0,1581889,526,0,183902,0,0,0,0,15322,0,14743,183877,120890,0,0,1765766,0,0,207511,0,96617,1284380,0,1765766,0
11/26/2020,VA,4029,3698,21,331,14417,14417,1601,105,0,370,0,0,0,0,0,0,152,228900,204406,2600,0,12874,20419,0,0,243145,0,3236893,23027,3236893,23027,163229,318954,0,0,0,0,0,0
11/26/2020,VI,23,0,0,0,0,0,0,0,0,0,26515,0,0,0,0,0,0,1521,0,0,0,0,0,0,0,0,1432,0,0,28036,0,0,0,0,0,28134,0,0,0
11/26/2020,VT,64,64,0,0,0,0,24,0,0,5,215880,1623,0,0,0,0,0,4017,3914,79,0,0,0,0,0,0,2374,0,0,533135,0,0,0,0,0,219794,1696,533135,0
11/26/2020,WA,2704,2704,14,0,10242,10242,1007,76,0,215,0,0,0,0,0,0,102,167471,162590,3157,0,0,0,0,0,0,0,2894367,0,2894367,0,0,0,0,0,0,0,0,0
11/26/2020,WI,3415,3240,72,175,16658,16658,1892,201,1788,441,2125202,8653,0,0,0,0,0,398104,374537,5666,0,0,0,0,0,0,296577,4318215,36568,4318215,36568,0,0,0,0,2499739,13748,0,0
11/26/2020,WV,712,678,17,34,0,0,534,0,0,147,0,0,0,0,0,0,60,44180,38147,1130,0,0,0,0,0,0,28718,0,0,1076259,15427,20671,0,0,0,0,0,1076259,15427
11/26/2020,WY,215,0,0,0,720,720,226,0,0,0,131788,0,0,0,357394,0,0,30761,26677,0,0,0,0,0,0,27640,20113,0,0,385040,0,0,0,0,0,155135,0,385040,0
11/25/2020,AK,116,116,0,0,663,663,145,32,0,0,0,0,0,0,919877,0,22,28339,0,670,0,0,0,0,0,33842,0,0,0,954276,10875,0,0,0,0,0,0,954276,10875
11/25/2020,AL,3532,3207,60,325,24376,24376,1483,216,2217,0,1353961,6944,0,0,0,1276,0,239318,199626,2453,0,0,0,0,0,0,161946,0,0,1553587,8722,0,0,70609,0,1553587,8722,0,0
11/25/2020,AR,2425,2227,20,198,8711,8711,1028,91,0,400,1500257,13180,0,0,1500257,960,191,150277,132249,1965,0,0,0,0,21612,0,130818,0,0,1632506,14603,0,0,0,127630,0,0,1632506,14603
11/25/2020,AS,0,0,0,0,0,0,0,0,0,0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,0,0,0,0,0,0,0,1988,0
11/25/2020,AZ,6524,6044,9,480,24952,24952,2217,286,0,531,1855402,13369,0,0,0,0,335,310850,301737,3982,0,0,0,0,0,0,0,0,0,3671613,51057,443634,0,359967,0,2157139,17098,3671613,51057
11/25/2020,CA,18875,0,106,0,0,0,7049,0,0,1551,0,0,0,0,0,0,0,1144049,1144049,18350,0,0,0,0,0,0,0,0,0,22910351,168988,0,0,0,0,0,0,22910351,168988
11/25/2020,CO,2906,2439,46,467,13044,13044,1794,208,0,0,1461092,12932,183560,0,0,0,0,210630,200911,4191,0,15819,0,0,0,0,0,2980399,41136,2980399,41136,200346,0,0,0,1662003,16894,0,0
11/25/2020,CT,4926,3957,45,969,0,0,968,0,0,0,0,0,0,0,3349750,0,0,109152,101541,1872,0,0,3760,0,0,138211,0,0,0,3492767,52455,0,49729,0,0,0,0,3492767,52455
11/25/2020,DC,677,0,4,0,0,0,134,0,0,36,0,0,0,0,0,0,19,20516,0,107,0,0,0,0,0,0,15281,650235,1313,650235,1313,0,0,0,0,294297,1465,0,0
11/25/2020,DE,760,669,3,91,0,0,183,0,0,28,375659,2116,0,0,0,0,0,32995,31656,331,0,0,0,0,0,33941,16538,699643,6634,699643,6634,0,0,0,0,408654,2447,0,0
11/25/2020,FL,18482,0,99,0,54813,54813,3723,313,0,0,6081679,38084,557126,541211,9364258,0,0,946956,871901,8126,0,67208,0,65507,0,1225332,0,11949292,106585,11949292,106585,624738,0,607025,0,7028635,46210,10640294,96122
11/25/2020,GA,9297,8694,76,603,34413,34413,2286,145,6434,0,0,0,0,0,0,0,0,457909,411002,3177,0,35037,0,0,0,384916,0,0,0,4195929,21986,358749,0,0,0,0,0,4195929,21986
11/25/2020,GU,109,0,2,0,0,0,45,0,0,11,76004,1059,0,0,0,0,4,6705,6580,50,0,9,121,0,0,0,4957,0,0,82709,1109,224,1226,0,0,0,0,82584,1106
11/25/2020,HI,235,235,2,0,1268,1268,67,9,0,16,0,0,0,0,0,0,11,17764,17501,108,0,0,0,0,0,17361,0,640859,1134,640859,1134,0,0,0,0,0,0,0,0
11/25/2020,IA,2271,0,45,0,0,0,1305,0,0,269,856245,2608,0,69781,0,0,198,194395,194395,3243,0,0,0,4667,25214,0,122059,0,0,1050640,5851,0,0,74488,134681,1052694,5059,0,0
11/25/2020,ID,874,808,8,66,3762,3762,408,80,701,91,379312,1614,0,0,0,0,0,94730,80709,1640,0,0,0,0,0,0,38397,0,0,460021,2913,0,31219,0,0,460021,2913,691303,4918
11/25/2020,IL,12440,11832,178,608,0,0,6133,0,0,1208,0,0,0,0,0,0,679,685467,0,11378,0,0,0,0,0,0,0,0,0,10104537,114233,0,0,0,0,0,0,10104537,114233
11/25/2020,IN,5498,5232,63,266,24217,24217,3363,333,4421,956,1813874,12668,0,0,0,0,326,312521,0,5983,0,0,0,0,0,285743,0,0,0,4038194,61511,0,0,0,0,2126395,18651,4038194,61511
11/25/2020,KS,1503,0,47,0,4921,4921,1126,144,1316,272,651388,9159,0,0,0,385,102,147797,0,5738,0,0,0,0,0,0,0,0,0,799185,14897,0,0,0,0,799185,14897,0,0
11/25/2020,KY,1835,1784,26,51,9756,9756,1734,133,2410,409,0,0,0,0,0,0,216,166139,137387,3301,0,0,0,0,0,0,27349,0,0,2480097,9740,94485,107911,0,0,0,0,2480097,9740
11/25/2020,LA,6350,6097,27,253,0,0,1077,0,0,0,3085067,13086,0,0,0,0,116,225638,214237,1235,0,0,0,0,0,0,192488,0,0,3310705,14321,0,98370,0,0,0,0,3299304,14109
11/25/2020,MA,10604,10372,53,232,13817,13817,942,0,0,208,3060815,26441,0,0,0,0,108,214594,207284,3395,0,0,0,12007,0,261393,145682,0,0,8130694,129833,0,0,130696,254007,3268099,29665,8130694,129833
11/25/2020,MD,4518,4363,37,155,20068,20068,1406,154,0,308,2082499,15939,0,143097,0,0,0,188161,188161,2697,0,0,0,15413,0,224826,8549,0,0,4246351,45515,0,0,158510,0,2270660,18636,4246351,45515
11/25/2020,ME,190,189,1,1,678,678,105,16,0,46,0,0,12276,0,0,0,11,11027,9916,228,0,391,280,0,0,12106,8592,0,0,823789,7310,12679,8622,0,0,0,0,823789,7310
11/25/2020,MI,9170,8761,76,409,0,0,4063,0,0,843,0,0,0,0,6040130,0,464,352433,324779,4687,0,0,0,0,0,422707,152267,0,0,6462837,61805,359142,0,0,0,0,0,6462837,61805
11/25/2020,MN,3375,3313,72,62,15766,15766,1812,322,3611,387,2113887,26598,0,0,0,0,0,289303,283831,6387,0,0,0,0,0,0,240720,3873062,63086,3873062,63086,0,83887,0,0,2397718,32775,0,0
11/25/2020,MO,3776,0,26,0,0,0,2698,0,0,653,1487513,6971,85668,0,2663642,0,320,282792,282792,4131,0,7628,16229,0,0,313937,0,0,0,2983411,22895,93500,106155,88680,63997,1770305,11102,2983411,22895
11/25/2020,MP,2,2,0,0,4,4,0,0,0,0,16747,0,0,0,0,0,0,104,104,0,0,0,0,0,0,0,29,0,0,16851,0,0,0,0,0,16851,0,22633,0
11/25/2020,MS,3745,3273,16,472,7294,7294,1039,0,0,245,947272,0,0,0,0,0,113,145636,118597,1092,0,0,0,0,0,0,121637,0,0,1092908,1092,50014,172860,0,0,0,0,1064942,0
11/25/2020,MT,652,0,22,0,2474,2474,462,54,0,87,0,0,0,0,0,0,47,58565,0,1061,0,0,0,0,0,0,42012,0,0,627851,5055,0,0,0,0,0,0,627851,5055
11/25/2020,NC,5138,4993,64,145,0,0,1811,0,0,431,0,0,0,0,0,0,0,346506,327379,4212,0,0,0,0,0,0,0,0,0,4982620,46312,0,103064,0,0,0,0,4982620,46312
11/25/2020,ND,893,0,4,0,2587,2587,321,59,406,33,267359,727,10671,0,0,0,0,76806,75426,1184,0,852,0,0,0,0,65976,1049728,8930,1049728,8930,11523,4337,0,0,342835,1802,1102420,9617
11/25/2020,NE,950,0,16,0,4126,4126,936,77,0,0,599086,3036,0,0,1156248,0,0,117682,0,1761,0,0,0,0,0,134930,59002,0,0,1292683,14773,0,0,0,0,717119,4795,1292683,14773
11/25/2020,NH,514,0,1,0,833,833,125,1,276,0,395312,3064,0,0,0,0,0,18776,15735,394,0,0,0,0,0,0,13969,0,0,785563,9965,34017,0,33024,0,411047,3379,785563,9965
11/25/2020,NJ,16886,15057,67,1829,40706,40706,2902,234,0,545,5509434,97718,0,0,0,0,281,344397,317905,4755,0,0,0,0,0,0,0,0,0,5853831,102473,0,0,0,0,0,0,5827339,101760
11/25/2020,NM,1451,0,23,0,6381,6381,897,72,0,0,0,0,0,0,0,0,0,88102,0,1855,0,0,0,0,0,0,30170,0,0,1487840,10556,0,0,0,0,0,0,1487840,10556
11/25/2020,NV,2071,0,24,0,0,0,1414,0,0,312,808477,3831,0,0,0,0,169,142239,142239,3159,0,0,0,0,0,0,0,1574257,15631,1574257,15631,0,0,0,0,950716,6990,0,0
11/25/2020,NY,26482,0,41,0,0,0,2982,0,0,596,0,0,0,0,0,0,277,613266,0,6265,0,0,0,0,0,0,0,18525686,173085,18525686,173085,0,0,0,0,0,0,0,0
11/25/2020,OH,6274,5869,156,405,25486,25486,4541,417,4527,1077,0,0,0,0,0,0,615,382743,361623,10835,0,0,14624,0,0,388334,242146,0,0,5850428,52098,0,343757,0,0,0,0,5850428,52098
11/25/2020,OK,1680,0,16,0,11708,11708,1604,263,0,432,1848563,18164,0,0,1848563,0,0,184342,0,3732,0,5828,0,0,0,191157,149345,0,0,2032905,21896,95129,0,0,0,0,0,2043492,20100
11/25/2020,OR,847,0,21,0,4176,4176,534,56,0,116,957249,7300,0,0,1770571,0,45,67333,0,1000,0,0,0,0,0,98637,0,0,0,1869208,27029,0,0,0,0,1021373,8252,1869208,27029
11/25/2020,PA,10095,0,144,0,0,0,3990,0,0,858,2743221,19853,0,0,0,0,441,327829,305061,6759,0,0,0,0,0,0,203253,5423024,62181,5423024,62181,0,0,0,0,3048282,25846,0,0
11/25/2020,PR,1052,832,14,220,0,0,602,0,0,105,305972,0,0,0,395291,0,99,48725,47345,177,0,39266,0,0,0,20103,40035,0,0,354697,177,0,0,0,0,0,0,415664,0
11/25/2020,RI,1335,0,10,0,4326,4326,357,74,0,35,462789,-1430,0,0,1426986,0,16,52317,0,893,0,0,0,0,0,65209,0,1492195,12350,1492195,12350,0,0,0,0,515106,-537,0,0
11/25/2020,SC,4317,4015,4,302,11737,11737,940,82,0,227,2097258,18996,77529,0,2034433,0,108,210905,197652,1675,0,11318,24415,0,0,260477,111013,0,0,2308163,20671,88847,207854,0,0,0,0,2294910,20318
11/25/2020,SD,849,0,28,0,4243,4243,570,50,0,101,242212,1277,0,0,0,0,49,76142,71170,1283,0,0,0,0,0,77213,59981,0,0,497704,5141,0,0,0,0,318354,2560,497704,5141
11/25/2020,TN,4466,4099,92,367,11814,11814,2413,97,0,587,0,0,0,0,3948402,0,286,347972,320883,2118,0,0,27559,0,0,379404,308566,0,0,4327806,13836,0,270011,0,0,0,0,4327806,13836
11/25/2020,TX,20950,0,200,0,0,0,8585,0,0,2356,0,0,0,0,0,0,0,1236648,1130980,18811,0,58350,54860,0,0,1264769,935011,0,0,10713546,130734,556284,670565,0,0,0,0,10713546,130734
11/25/2020,UT,834,0,26,0,7785,7785,591,83,1440,207,1113971,4970,0,0,1581889,526,0,183902,0,1781,0,0,15322,0,14743,183877,120890,0,0,1765766,12306,0,207511,0,96617,1284380,6638,1765766,12306
11/25/2020,VA,4008,3679,29,329,14312,14312,1549,100,0,361,0,0,0,0,0,0,153,226300,202426,2718,0,12744,19764,0,0,239167,0,3213866,26599,3213866,26599,162545,306712,0,0,0,0,0,0
11/25/2020,VI,23,0,0,0,0,0,0,0,0,0,26515,288,0,0,0,0,0,1521,0,14,0,0,0,0,0,0,1432,0,0,28036,302,0,0,0,0,28134,311,0,0
11/25/2020,VT,64,64,0,0,0,0,24,0,0,5,214257,1810,0,0,0,0,0,3938,3841,93,0,0,0,0,0,0,2374,0,0,533135,5190,0,0,0,0,218098,1899,533135,5190
11/25/2020,WA,2690,2690,35,0,10166,10166,932,70,0,214,0,0,0,0,0,0,101,164314,159612,3678,0,0,0,0,0,0,0,2894367,0,2894367,0,0,0,0,0,0,0,0,0
11/25/2020,WI,3343,3178,71,165,16457,16457,1892,248,1781,441,2116549,11793,0,0,0,0,0,392438,369442,5997,0,0,0,0,0,0,290969,4281647,46685,4281647,46685,0,0,0,0,2485991,17262,0,0
11/25/2020,WV,695,662,13,33,0,0,510,0,0,144,0,0,0,0,0,0,65,43050,37304,967,0,0,0,0,0,0,28072,0,0,1060832,15456,20482,0,0,0,0,0,1060832,15456
11/25/2020,WY,215,0,13,0,720,720,226,19,0,0,131788,0,0,0,357394,0,0,30761,26677,802,0,0,0,0,0,27640,20113,0,0,385040,29,0,0,0,0,155135,0,385040,29
11/24/2020,AK,116,116,13,0,631,631,144,14,0,0,0,0,0,0,909608,0,21,27669,0,584,0,0,0,0,0,33242,0,0,0,943401,10385,0,0,0,0,0,0,943401,10385
11/24/2020,AL,3472,3165,13,307,24160,24160,1428,218,2211,0,1347017,9276,0,0,0,1276,0,236865,197848,2785,0,0,0,0,0,0,90702,0,0,1544865,11237,0,0,70247,0,1544865,11237,0,0
11/24/2020,AR,2405,2208,18,197,8620,8620,988,97,0,387,1487077,11309,0,0,1487077,951,160,148312,130826,2122,0,0,0,0,20993,0,128831,0,0,1617903,12730,0,0,0,122446,0,0,1617903,12730
11/24/2020,AS,0,0,0,0,0,0,0,0,0,0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,0,0,0,0,0,0,0,1988,0
11/24/2020,AZ,6515,6036,51,479,24666,24666,2084,205,0,474,1842033,10734,0,0,0,0,310,306868,298008,4544,0,0,0,0,0,0,0,0,0,3620556,57140,441838,0,357863,0,2140041,15168,3620556,57140
11/24/2020,CA,18769,0,43,0,0,0,6641,0,0,1514,0,0,0,0,0,0,0,1125699,1125699,15329,0,0,0,0,0,0,0,0,0,22741363,283819,0,0,0,0,0,0,22741363,283819
11/24/2020,CO,2860,2396,50,464,12836,12836,1739,310,0,0,1448160,10232,183560,0,0,0,0,206439,196949,4150,0,15819,0,0,0,0,0,2939263,37523,2939263,37523,199379,0,0,0,1645109,14238,0,0
11/24/2020,CT,4881,3922,10,959,0,0,891,0,0,0,0,0,0,0,3300265,0,0,107280,99820,540,0,0,3665,0,0,135409,0,0,0,3440312,53392,0,48549,0,0,0,0,3440312,53392
11/24/2020,DC,673,0,1,0,0,0,134,0,0,36,0,0,0,0,0,0,13,20409,0,119,0,0,0,0,0,0,15085,648922,9461,648922,9461,0,0,0,0,292832,1804,0,0
11/24/2020,DE,757,666,5,91,0,0,185,0,0,28,373543,2913,0,0,0,0,0,32664,31336,453,0,0,0,0,0,33562,16262,693009,5527,693009,5527,0,0,0,0,406207,3366,0,0
11/24/2020,FL,18383,0,73,0,54500,54500,3780,333,0,0,6043595,45821,557126,541211,9279441,0,0,938830,866301,8102,0,67208,0,65507,0,1214279,0,11842707,101987,11842707,101987,624738,0,607025,0,6982425,53923,10544172,98985
11/24/2020,GA,9221,8648,6,573,34268,34268,2298,185,6414,0,0,0,0,0,0,0,0,454732,408644,3676,0,34856,0,0,0,383062,0,0,0,4173943,34434,357704,0,0,0,0,0,4173943,34434
11/24/2020,GU,107,0,1,0,0,0,49,0,0,9,74945,548,0,0,0,0,5,6655,6533,53,0,9,121,0,0,0,4952,0,0,81600,601,220,1213,0,0,0,0,81478,600
11/24/2020,HI,233,233,0,0,1259,1259,69,25,0,17,0,0,0,0,0,0,13,17656,17393,60,0,0,0,0,0,17350,0,639725,3612,639725,3612,0,0,0,0,0,0,0,0
11/24/2020,IA,2226,0,20,0,0,0,1351,0,0,275,853637,3120,0,69526,0,0,155,191152,191152,1296,0,0,0,4611,24165,0,119713,0,0,1044789,4416,0,0,74177,130848,1047635,5207,0,0
11/24/2020,ID,866,800,17,66,3682,3682,408,72,689,91,377698,1989,0,0,0,0,0,93090,79410,1437,0,0,0,0,0,0,38397,0,0,457108,3236,0,31219,0,0,457108,3236,686385,7191
11/24/2020,IL,12262,11677,150,585,0,0,6134,0,0,1203,0,0,0,0,0,0,668,674089,0,9469,0,0,0,0,0,0,0,0,0,9990304,97323,0,0,0,0,0,0,9990304,97323
11/24/2020,IN,5435,5169,103,266,23884,23884,3279,358,4371,909,1801206,11391,0,0,0,0,325,306538,0,5625,0,0,0,0,0,280434,0,0,0,3976683,37038,0,0,0,0,2107744,17016,3976683,37038
